,OH,HSO3,HO2,SO3,H2SO4,H2O
0,1.1301083934515535e-06,8.407184526324937e-09,4698567.027923403,637974.3724789964,2233313.2561513204,1695411499188137.0
1,1.1301083934515535e-06,8.407184526324937e-09,4698567.027923403,637974.3724789964,2233313.2561513204,1695411499188137.0
2,1.1301083934515535e-06,8.407184526324937e-09,4698567.027923403,637974.3724789964,2233313.2561513204,1695411499188137.0
3,1.1301083934515535e-06,8.407184526324937e-09,4698567.027923403,637974.3724789964,2233313.2561513204,1695411499188137.0
4,1.1301083934515535e-06,8.407184526324937e-09,4698567.027923403,637974.3724789964,2233313.2561513204,1695411499188137.0
5,1.1301083934515535e-06,8.407184526324937e-09,4698567.027923403,637974.3724789964,2233313.2561513204,1695411499188137.0
6,1.1301083934515535e-06,8.407184526324937e-09,4698567.027923403,637974.3724789964,2233313.2561513204,1695411499188137.0
