,OH,HSO3,HO2,SO3,H2SO4
0,35213.50971393242,53.895677956926235,64977703.91176707,7205.321903725586,35257740.343840234
1,70089.85416554657,107.27542795202203,129822601.5160617,3102.4651557196366,70517836.14380905
2,104632.2937667442,160.14423812663907,194530980.96482897,2008.4977609407604,105713332.12456158
3,138844.0746659943,212.50707480707993,259099161.20713785,1486.57168110489,140853378.7652106
4,172728.42848419544,264.3688821005412,323523492.666569,1179.0014242039654,175939997.26720685
5,121779.31423426534,186.38859362150384,226832824.83084416,1708.663263643975,123290111.49679261
6,87402.60885074196,133.7733896054229,162194086.80538324,2436.7745289800164,88122754.98040935
