,N2flow2,H2Oflow2,N2flow1,H2Oflow1,SO2flow,O2flow1,UVC,H2Oconc2,H2Oconc1,Q1,Q2,O2flow2
10,12911.329262446014,0.0,9624.509405186924,2214.2986425344043,2.5,50,1,5.949387505034463e+16,1.3914472335194664e+17,9588.670737553986,22500.0,0
11,12911.329262446014,0.0,9089.814438232095,2767.8733031680054,2.5,50,1,7.643834572197453e+16,1.7890524913770614e+17,9588.670737553986,22500.0,0
12,12911.329262446014,0.0,8555.119471277265,3321.4479638016064,2.5,50,1,8.888257997394374e+16,2.0810588375463037e+17,9588.670737553986,22500.0,0
